fecha_hora,latitud,longitud,via,grado_severidad,tipo_siniestro,causa_probable,victima1_edad,victima1_condicion,victima1_sexo,victima1_actor_vial,victima2_edad,victima2_condicion,victima2_sexo,victima2_actor_vial,victima3_edad,victima3_condicion,victima3_sexo,victima3_actor_vial
2026-01-05 08:52:30,-4.003373,-79.174607,Calle Colon,CON_LESIONADOS,Choque Vehicular,Visibilidad reducida,37,LESIONADO,NO_REGISTRA,SCOOTER,,,,,,,,
2026-01-13 00:15:36,-3.986555,-79.211000,Calle Saraguro,CON_FALLECIDOS,Colision Multiple,Falla mecanica,45,FALLECIDO,NO_REGISTRA,OTRO,41,LESIONADO,MUJER,OTRO,,,,
2026-01-19 14:14:11,-4.029544,-79.211063,Calle Sucre,CON_FALLECIDOS,Accidente Laboral,Imprudencia del conductor,79,FALLECIDO,MUJER,CICLISTA,79,FALLECIDO,HOMBRE,SCOOTER,,,,
2026-01-11 06:27:24,-3.985189,-79.210467,Calle Azogues,SOLO_DANOS,Volcamiento,Fatiga del conductor,,,,,,,,,,,,
2026-01-07 00:21:50,-4.019266,-79.218945,Calle 10 de Agosto,SOLO_DANOS,Volcamiento,Fatiga del conductor,16,LESIONADO,HOMBRE,VEH_LIVIANO,,,,,,,,
2026-01-08 14:19:32,-3.993658,-79.205820,Av. Pio Jaramillo,SOLO_DANOS,Accidente Laboral,Factores externos,,,,,,,,,,,,
2026-01-17 23:06:12,-3.995910,-79.191660,Via Loja - Catamayo,SOLO_DANOS,Volcamiento,Visibilidad reducida,,,,,,,,,,,,
2026-01-17 13:22:01,-3.987958,-79.203724,Av. Universitaria,CON_LESIONADOS,Accidente Laboral,Fatiga del conductor,27,LESIONADO,NO_REGISTRA,SCOOTER,5,LESIONADO,NO_REGISTRA,MOTOCICLETA,54,LESIONADO,HOMBRE,VEH_LIVIANO
2026-01-15 16:20:09,-4.018859,-79.184711,Av. Manuel Agustin Aguirre,SOLO_DANOS,Choque Vehicular,Visibilidad reducida,,,,,,,,,,,,
2026-01-04 13:53:55,-3.997488,-79.197396,Calle Ramon Borrero,CON_LESIONADOS,Volcamiento,Imprudencia del conductor,78,LESIONADO,HOMBRE,SCOOTER,31,LESIONADO,NO_REGISTRA,OTRO,28,LESIONADO,MUJER,OTRO
2026-01-07 11:59:27,-3.988582,-79.193908,Calle Miguel Riofrio,SOLO_DANOS,Volcamiento,Fatiga del conductor,,,,,,,,,,,,
2026-01-09 01:00:37,-4.021092,-79.174775,Calle 18 de Noviembre,CON_LESIONADOS,Choque Vehicular,Visibilidad reducida,60,LESIONADO,HOMBRE,MOTOCICLETA,69,LESIONADO,MUJER,MOTOCICLETA,,,,
2026-01-11 00:15:26,-4.019584,-79.185109,Via Loja - Zamora,SOLO_DANOS,Choque Vehicular,Distraccion (celular/radio),,,,,,,,,,,,
2026-01-08 17:49:27,-4.016146,-79.172670,Av. Gran Colombia,CON_LESIONADOS,Colision Multiple,Estado de embriaguez,18,LESIONADO,NO_REGISTRA,OTRO,78,LESIONADO,HOMBRE,CICLISTA,,,,
2026-01-07 22:38:56,-4.019961,-79.185006,Calle Sucre,CON_LESIONADOS,Caida,Distraccion (celular/radio),69,LESIONADO,NO_REGISTRA,SCOOTER,,,,,,,,
2026-01-10 21:11:35,-4.035317,-79.207641,Ruta 35,SOLO_DANOS,Accidente Laboral,Via resbaladiza o mojada,,,,,,,,,,,,
2026-01-18 16:25:39,-4.004466,-79.228720,Calle 18 de Noviembre,SOLO_DANOS,Caida,Imprudencia del conductor,,,,,,,,,,,,
2026-01-09 16:05:19,-3.977387,-79.195692,Calle Sucre,CON_FALLECIDOS,Accidente Laboral,Factores externos,42,FALLECIDO,NO_REGISTRA,SCOOTER,11,LESIONADO,NO_REGISTRA,OTRO,,,,
2026-01-18 19:24:45,-3.995415,-79.180966,Via Loja - Catamayo,SOLO_DANOS,Atropellamiento,Falla mecanica,,,,,,,,,,,,
2026-01-14 04:51:10,-4.015027,-79.230496,Calle Saraguro,CON_FALLECIDOS,Volcamiento,Inobservancia de senales,61,FALLECIDO,MUJER,OTRO,72,LESIONADO,HOMBRE,MOTOCICLETA,,,,
2026-01-06 19:36:32,-3.977474,-79.229128,Av. Manuel Agustin Aguirre,CON_FALLECIDOS,Choque Vehicular,Fatiga del conductor,53,FALLECIDO,HOMBRE,PEATON,59,LESIONADO,HOMBRE,VEH_LIVIANO,14,LESIONADO,MUJER,MOTOCICLETA
2026-01-21 12:25:28,-4.011692,-79.219081,Calle Imbabura,CON_LESIONADOS,Choque Vehicular,Equipo de seguridad deficiente,25,LESIONADO,HOMBRE,SCOOTER,6,LESIONADO,MUJER,VEH_LIVIANO,55,LESIONADO,NO_REGISTRA,PEATON
2026-01-07 13:30:40,-4.011170,-79.174697,Av. Orillas del Zamora,SOLO_DANOS,Accidente Laboral,Inobservancia de senales,,,,,,,,,,,,
2026-01-13 21:18:24,-4.029356,-79.176864,Calle 18 de Noviembre,CON_FALLECIDOS,Atropellamiento,Via resbaladiza o mojada,78,FALLECIDO,HOMBRE,MOTOCICLETA,37,FALLECIDO,NO_REGISTRA,VEH_LIVIANO,,,,
2026-01-17 17:37:57,-4.029447,-79.184171,Calle Bolivar,CON_FALLECIDOS,Colision Multiple,Factores externos,46,FALLECIDO,MUJER,VEH_LIVIANO,,,,,,,,
2026-01-03 19:44:54,-3.987961,-79.224766,Calle Sucre,CON_FALLECIDOS,Incendio,Factores externos,32,FALLECIDO,MUJER,CICLISTA,38,LESIONADO,NO_REGISTRA,OTRO,,,,
2026-01-10 05:55:37,-4.030753,-79.230887,Calle 18 de Noviembre,SOLO_DANOS,Caida,Factores externos,,,,,,,,,,,,
2026-01-11 13:54:58,-4.030645,-79.194560,Av. Isidro Ayora,CON_LESIONADOS,Choque Vehicular,Estado de embriaguez,78,LESIONADO,MUJER,OTRO,,,,,,,,
2026-01-22 07:03:12,-4.023927,-79.179890,Ruta 35,SOLO_DANOS,Caida,Equipo de seguridad deficiente,,,,,,,,,,,,
2026-01-13 02:48:43,-3.984218,-79.192908,Av. 8 de Diciembre,CON_FALLECIDOS,Atropellamiento,Distraccion (celular/radio),56,FALLECIDO,HOMBRE,VEH_LIVIANO,77,LESIONADO,NO_REGISTRA,SCOOTER,68,LESIONADO,MUJER,OTRO
2026-01-04 12:18:40,-4.003089,-79.172739,Av. Metropolitana,CON_LESIONADOS,Incendio,Inobservancia de senales,26,LESIONADO,NO_REGISTRA,PEATON,70,LESIONADO,HOMBRE,OTRO,,,,
2026-01-01 17:12:14,-4.032245,-79.227743,Av. Orillas del Zamora,SOLO_DANOS,Incendio,Equipo de seguridad deficiente,,,,,,,,,,,,
2026-01-15 16:22:19,-3.991831,-79.210803,Av. Isidro Ayora,SOLO_DANOS,Accidente Laboral,Estado de embriaguez,,,,,,,,,,,,
2026-01-13 17:12:44,-4.010138,-79.222634,Calle Quito,SOLO_DANOS,Caida,Distraccion (celular/radio),,,,,,,,,,,,
2026-01-10 09:38:59,-4.033423,-79.209895,Via Loja - Zamora,CON_FALLECIDOS,Accidente Laboral,Falla mecanica,23,FALLECIDO,HOMBRE,SCOOTER,54,FALLECIDO,HOMBRE,MOTOCICLETA,70,LESIONADO,NO_REGISTRA,VEH_LIVIANO
2026-01-09 13:49:31,-3.993044,-79.178972,Via Loja - Catamayo,CON_LESIONADOS,Incendio,Mal estado de la via,23,LESIONADO,HOMBRE,CICLISTA,43,LESIONADO,NO_REGISTRA,VEH_LIVIANO,64,LESIONADO,MUJER,VEH_LIVIANO
2026-01-18 13:42:03,-3.995141,-79.201590,Calle Imbabura,SOLO_DANOS,Colision Multiple,Distraccion (celular/radio),,,,,,,,,,,,
2026-01-13 08:56:32,-4.020008,-79.185913,Calle Saraguro,SOLO_DANOS,Incendio,Factores externos,,,,,,,,,,,,
2026-01-20 04:42:18,-4.025627,-79.206160,Via Loja - Zamora,SOLO_DANOS,Volcamiento,Estado de embriaguez,,,,,,,,,,,,
2026-01-02 12:41:56,-4.021682,-79.218640,Calle Ramon Borrero,CON_FALLECIDOS,Colision Multiple,Via resbaladiza o mojada,19,FALLECIDO,MUJER,PEATON,69,FALLECIDO,MUJER,MOTOCICLETA,14,LESIONADO,HOMBRE,OTRO
2026-01-21 10:56:36,-3.992225,-79.199456,Calle Colon,SOLO_DANOS,Colision Multiple,Inobservancia de senales,,,,,,,,,,,,
2026-01-02 00:38:46,-4.036129,-79.181296,Calle Azogues,CON_LESIONADOS,Incendio,Fatiga del conductor,5,LESIONADO,HOMBRE,SCOOTER,,,,,,,,
2026-01-08 05:26:02,-4.020805,-79.187681,Ruta 35,CON_FALLECIDOS,Atropellamiento,Falla mecanica,72,FALLECIDO,HOMBRE,VEH_LIVIANO,55,FALLECIDO,MUJER,PEATON,,,,
2026-01-13 22:32:25,-3.997209,-79.223988,Via Loja - Zamora,CON_LESIONADOS,Accidente Laboral,Estado de embriaguez,9,LESIONADO,HOMBRE,VEH_LIVIANO,8,LESIONADO,NO_REGISTRA,PEATON,,,,
2026-01-13 05:13:00,-3.996830,-79.185481,Calle Montufar,SOLO_DANOS,Choque Vehicular,Exceso de velocidad,,,,,,,,,,,,
2026-01-14 17:16:54,-4.031897,-79.177876,Ruta 35,SOLO_DANOS,Volcamiento,Imprudencia del conductor,,,,,,,,,,,,
2026-01-21 00:27:14,-4.005719,-79.209421,Calle Azogues,SOLO_DANOS,Volcamiento,Via resbaladiza o mojada,,,,,,,,,,,,
2026-01-15 23:53:14,-4.035972,-79.185764,Av. Reinaldo Espinosa,CON_LESIONADOS,Atropellamiento,Falla mecanica,65,LESIONADO,MUJER,VEH_LIVIANO,,,,,,,,
2026-01-11 10:17:59,-4.009462,-79.190937,Calle Azogues,SOLO_DANOS,Atropellamiento,Exceso de velocidad,,,,,,,,,,,,
2026-01-20 04:27:06,-4.029496,-79.216509,Av. Manuel Agustin Aguirre,CON_LESIONADOS,Atropellamiento,Visibilidad reducida,51,LESIONADO,HOMBRE,SCOOTER,,,,,,,,
2026-01-20 20:13:06,-4.011833,-79.224886,Calle Colon,CON_LESIONADOS,Caida,Estado de embriaguez,21,LESIONADO,NO_REGISTRA,SCOOTER,,,,,,,,
2026-01-08 06:45:31,-3.992626,-79.207155,Av. Manuel Agustin Aguirre,CON_FALLECIDOS,Incendio,Falla mecanica,59,FALLECIDO,HOMBRE,PEATON,64,LESIONADO,NO_REGISTRA,VEH_LIVIANO,34,LESIONADO,MUJER,VEH_LIVIANO
2026-01-01 13:16:08,-4.013294,-79.189559,Av. Pio Jaramillo,CON_FALLECIDOS,Colision Multiple,Imprudencia del conductor,55,FALLECIDO,MUJER,VEH_LIVIANO,18,FALLECIDO,HOMBRE,MOTOCICLETA,10,LESIONADO,NO_REGISTRA,VEH_LIVIANO
2026-01-13 22:42:37,-4.004626,-79.216593,Av. Manuel Agustin Aguirre,CON_LESIONADOS,Accidente Laboral,Fatiga del conductor,18,LESIONADO,NO_REGISTRA,MOTOCICLETA,42,LESIONADO,MUJER,PEATON,,,,
2026-01-01 07:32:22,-4.030768,-79.198188,Calle Azogues,CON_LESIONADOS,Accidente Laboral,Mal estado de la via,25,LESIONADO,HOMBRE,SCOOTER,11,LESIONADO,MUJER,OTRO,45,LESIONADO,HOMBRE,MOTOCICLETA
2026-01-09 21:47:36,-3.982192,-79.185372,Calle Saraguro,SOLO_DANOS,Caida,Equipo de seguridad deficiente,,,,,,,,,,,,
2026-01-22 11:06:47,-4.015158,-79.175014,Av. Rosa Hermosa,SOLO_DANOS,Accidente Laboral,Falla mecanica,,,,,,,,,,,,
2026-01-20 18:34:48,-4.006035,-79.179128,Calle 18 de Noviembre,CON_LESIONADOS,Colision Multiple,Estado de embriaguez,71,LESIONADO,NO_REGISTRA,SCOOTER,51,LESIONADO,HOMBRE,PEATON,,,,
2026-01-22 18:53:09,-3.994507,-79.214064,Calle Imbabura,CON_LESIONADOS,Accidente Laboral,Visibilidad reducida,40,LESIONADO,MUJER,OTRO,,,,,,,,
2026-01-05 05:39:39,-4.006254,-79.173427,Calle Quito,CON_FALLECIDOS,Choque Vehicular,Imprudencia del conductor,71,FALLECIDO,MUJER,SCOOTER,57,FALLECIDO,HOMBRE,CICLISTA,,,,
2026-01-19 08:39:18,-4.033869,-79.208181,Calle Mercadillo,CON_FALLECIDOS,Choque Vehicular,Mal estado de la via,38,FALLECIDO,MUJER,VEH_LIVIANO,34,FALLECIDO,HOMBRE,MOTOCICLETA,,,,
2026-01-22 08:23:08,-3.990563,-79.175015,Calle 10 de Agosto,CON_FALLECIDOS,Volcamiento,Via resbaladiza o mojada,37,FALLECIDO,MUJER,PEATON,28,LESIONADO,NO_REGISTRA,MOTOCICLETA,,,,
2026-01-16 02:46:09,-4.004652,-79.223229,Av. Isidro Ayora,SOLO_DANOS,Colision Multiple,Distraccion (celular/radio),59,LESIONADO,HOMBRE,CICLISTA,,,,,,,,
2026-01-21 14:34:29,-4.010239,-79.179419,Via Loja - Catamayo,CON_FALLECIDOS,Choque Vehicular,Falla mecanica,22,FALLECIDO,NO_REGISTRA,PEATON,52,FALLECIDO,HOMBRE,MOTOCICLETA,15,LESIONADO,HOMBRE,OTRO
2026-01-10 11:02:56,-3.977399,-79.172179,Calle Quito,SOLO_DANOS,Colision Multiple,Via resbaladiza o mojada,,,,,,,,,,,,
2026-01-02 05:23:35,-3.989469,-79.226549,Calle Saraguro,SOLO_DANOS,Choque Vehicular,Fatiga del conductor,,,,,,,,,,,,
2026-01-22 13:49:40,-4.013685,-79.222630,Calle 10 de Agosto,CON_FALLECIDOS,Volcamiento,Imprudencia del conductor,34,FALLECIDO,HOMBRE,PEATON,79,FALLECIDO,HOMBRE,SCOOTER,37,LESIONADO,HOMBRE,SCOOTER
2026-01-07 02:54:47,-3.989668,-79.184240,Av. Metropolitana,SOLO_DANOS,Accidente Laboral,Estado de embriaguez,,,,,,,,,,,,
2026-01-15 08:41:48,-3.977833,-79.193956,Calle Ramon Borrero,CON_LESIONADOS,Incendio,Distraccion (celular/radio),75,LESIONADO,HOMBRE,MOTOCICLETA,8,LESIONADO,HOMBRE,MOTOCICLETA,20,LESIONADO,NO_REGISTRA,OTRO
2026-01-11 04:02:40,-3.998062,-79.214735,Calle Imbabura,SOLO_DANOS,Choque Vehicular,Exceso de velocidad,,,,,,,,,,,,
2026-01-13 04:05:10,-4.005570,-79.188241,Calle Quito,SOLO_DANOS,Choque Vehicular,Factores externos,,,,,,,,,,,,
2026-01-02 02:23:35,-3.999772,-79.223723,Calle Miguel Riofrio,SOLO_DANOS,Choque Vehicular,Factores externos,,,,,,,,,,,,
2026-01-16 07:02:46,-4.006760,-79.193490,Calle Montufar,CON_FALLECIDOS,Colision Multiple,Distraccion (celular/radio),76,FALLECIDO,MUJER,MOTOCICLETA,35,LESIONADO,MUJER,SCOOTER,,,,
2026-01-20 10:49:16,-3.984358,-79.180612,Av. Cuxibamba,SOLO_DANOS,Incendio,Estado de embriaguez,64,LESIONADO,HOMBRE,SCOOTER,,,,,,,,
2026-01-19 16:05:06,-3.983025,-79.177620,Av. Cuxibamba,SOLO_DANOS,Colision Multiple,Visibilidad reducida,,,,,,,,,,,,
2026-01-19 11:00:02,-4.034246,-79.200102,Calle 18 de Noviembre,CON_FALLECIDOS,Colision Multiple,Imprudencia del conductor,81,FALLECIDO,HOMBRE,PEATON,48,FALLECIDO,HOMBRE,CICLISTA,13,LESIONADO,MUJER,CICLISTA
2026-01-17 10:23:02,-3.981753,-79.180478,Calle Imbabura,CON_LESIONADOS,Colision Multiple,Inobservancia de senales,33,LESIONADO,MUJER,MOTOCICLETA,,,,,,,,
2026-01-17 14:12:20,-4.034764,-79.197601,Via Loja - Zamora,CON_FALLECIDOS,Volcamiento,Mal estado de la via,24,FALLECIDO,NO_REGISTRA,CICLISTA,28,FALLECIDO,NO_REGISTRA,MOTOCICLETA,21,LESIONADO,MUJER,OTRO
2026-01-02 21:39:29,-4.010313,-79.199421,Calle Imbabura,CON_FALLECIDOS,Caida,Distraccion (celular/radio),53,FALLECIDO,NO_REGISTRA,CICLISTA,27,FALLECIDO,MUJER,MOTOCICLETA,,,,
2026-01-16 14:40:52,-3.994819,-79.221888,Calle Montufar,SOLO_DANOS,Accidente Laboral,Estado de embriaguez,,,,,,,,,,,,
2026-01-17 13:38:22,-3.989237,-79.222258,Av. Universitaria,CON_FALLECIDOS,Colision Multiple,Factores externos,75,FALLECIDO,HOMBRE,VEH_LIVIANO,51,FALLECIDO,HOMBRE,OTRO,39,LESIONADO,HOMBRE,VEH_LIVIANO
2026-01-20 17:08:12,-4.000451,-79.171072,Av. Gran Colombia,SOLO_DANOS,Volcamiento,Via resbaladiza o mojada,,,,,,,,,,,,
2026-01-12 22:58:11,-3.995847,-79.181012,Calle Colon,CON_FALLECIDOS,Choque Vehicular,Mal estado de la via,24,FALLECIDO,NO_REGISTRA,MOTOCICLETA,43,LESIONADO,HOMBRE,CICLISTA,63,LESIONADO,MUJER,OTRO
2026-01-05 05:50:29,-4.023743,-79.185113,Via Loja - Zamora,CON_LESIONADOS,Caida,Fatiga del conductor,23,LESIONADO,HOMBRE,VEH_LIVIANO,58,LESIONADO,HOMBRE,SCOOTER,,,,
2026-01-17 02:01:53,-4.016445,-79.223674,Av. Metropolitana,SOLO_DANOS,Atropellamiento,Via resbaladiza o mojada,,,,,,,,,,,,
2026-01-02 03:50:58,-4.008320,-79.227095,Av. Manuel Agustin Aguirre,CON_FALLECIDOS,Incendio,Via resbaladiza o mojada,68,FALLECIDO,NO_REGISTRA,PEATON,50,FALLECIDO,HOMBRE,VEH_LIVIANO,31,LESIONADO,MUJER,MOTOCICLETA
2026-01-20 21:07:18,-4.031005,-79.223527,Av. Orillas del Zamora,CON_LESIONADOS,Volcamiento,Equipo de seguridad deficiente,66,LESIONADO,MUJER,MOTOCICLETA,,,,,,,,
2026-01-12 12:33:02,-3.985790,-79.193864,Calle Ramon Borrero,CON_LESIONADOS,Caida,Exceso de velocidad,78,LESIONADO,NO_REGISTRA,VEH_LIVIANO,,,,,,,,
2026-01-11 04:43:03,-4.036652,-79.211907,Calle 18 de Noviembre,SOLO_DANOS,Incendio,Exceso de velocidad,,,,,,,,,,,,
2026-01-12 23:49:15,-4.000484,-79.181993,Av. Reinaldo Espinosa,CON_FALLECIDOS,Volcamiento,Distraccion (celular/radio),27,FALLECIDO,HOMBRE,CICLISTA,36,FALLECIDO,MUJER,MOTOCICLETA,16,LESIONADO,NO_REGISTRA,MOTOCICLETA
2026-01-14 00:05:43,-3.990109,-79.194584,Calle Montufar,CON_LESIONADOS,Volcamiento,Exceso de velocidad,48,LESIONADO,NO_REGISTRA,VEH_LIVIANO,17,LESIONADO,HOMBRE,OTRO,40,LESIONADO,HOMBRE,MOTOCICLETA
2026-01-07 15:56:27,-3.984658,-79.188128,Av. Gran Colombia,CON_LESIONADOS,Choque Vehicular,Exceso de velocidad,60,LESIONADO,NO_REGISTRA,MOTOCICLETA,47,LESIONADO,HOMBRE,MOTOCICLETA,,,,
2026-01-18 00:31:11,-3.987690,-79.172622,Via Loja - Catamayo,CON_LESIONADOS,Volcamiento,Visibilidad reducida,11,LESIONADO,HOMBRE,VEH_LIVIANO,,,,,,,,
2026-01-23 02:47:27,-3.980217,-79.186945,Av. Orillas del Zamora,SOLO_DANOS,Choque Vehicular,Estado de embriaguez,,,,,,,,,,,,
2026-01-18 21:40:06,-4.015331,-79.185227,Calle Rocafuerte,CON_FALLECIDOS,Colision Multiple,Exceso de velocidad,84,FALLECIDO,MUJER,OTRO,40,FALLECIDO,NO_REGISTRA,VEH_LIVIANO,34,LESIONADO,MUJER,MOTOCICLETA
2026-01-05 04:23:34,-3.982459,-79.227827,Calle Rocafuerte,SOLO_DANOS,Accidente Laboral,Equipo de seguridad deficiente,,,,,,,,,,,,
2026-01-15 11:10:04,-4.002088,-79.178387,Calle 10 de Agosto,CON_FALLECIDOS,Accidente Laboral,Mal estado de la via,48,FALLECIDO,HOMBRE,CICLISTA,5,LESIONADO,NO_REGISTRA,PEATON,,,,
2026-01-08 08:13:27,-4.021542,-79.183638,Av. Orillas del Zamora,CON_FALLECIDOS,Caida,Estado de embriaguez,64,FALLECIDO,HOMBRE,CICLISTA,66,FALLECIDO,MUJER,OTRO,,,,
2026-01-14 05:54:38,-4.019354,-79.198609,Av. Universitaria,CON_LESIONADOS,Choque Vehicular,Falla mecanica,37,LESIONADO,MUJER,OTRO,66,LESIONADO,MUJER,PEATON,72,LESIONADO,MUJER,CICLISTA
2026-01-14 23:03:09,-3.989763,-79.175015,Av. Reinaldo Espinosa,SOLO_DANOS,Accidente Laboral,Fatiga del conductor,,,,,,,,,,,,
2026-01-15 04:11:17,-4.019801,-79.209011,Av. 8 de Diciembre,CON_FALLECIDOS,Accidente Laboral,Visibilidad reducida,52,FALLECIDO,HOMBRE,MOTOCICLETA,83,FALLECIDO,HOMBRE,SCOOTER,32,LESIONADO,MUJER,VEH_LIVIANO
2026-01-12 21:13:17,-4.029063,-79.223993,Calle Imbabura,SOLO_DANOS,Atropellamiento,Falla mecanica,,,,,,,,,,,,
2026-01-10 23:01:56,-3.999352,-79.229563,Calle Miguel Riofrio,SOLO_DANOS,Volcamiento,Exceso de velocidad,,,,,,,,,,,,
2026-01-15 05:36:11,-3.977537,-79.191625,Calle Sucre,CON_LESIONADOS,Choque Vehicular,Imprudencia del conductor,44,LESIONADO,NO_REGISTRA,CICLISTA,,,,,,,,
2026-01-08 20:44:33,-4.009768,-79.220166,Av. Manuel Agustin Aguirre,SOLO_DANOS,Accidente Laboral,Via resbaladiza o mojada,,,,,,,,,,,,
2026-01-07 16:07:16,-4.025711,-79.192110,Calle 18 de Noviembre,CON_FALLECIDOS,Volcamiento,Visibilidad reducida,61,FALLECIDO,MUJER,SCOOTER,46,FALLECIDO,HOMBRE,CICLISTA,77,LESIONADO,MUJER,VEH_LIVIANO
2026-01-23 02:12:04,-3.981781,-79.179325,Calle Miguel Riofrio,CON_FALLECIDOS,Volcamiento,Visibilidad reducida,79,FALLECIDO,HOMBRE,OTRO,79,LESIONADO,MUJER,SCOOTER,,,,
2026-01-18 04:40:37,-4.001297,-79.214175,Av. Rosa Hermosa,SOLO_DANOS,Volcamiento,Equipo de seguridad deficiente,,,,,,,,,,,,
2026-01-05 12:29:12,-3.994935,-79.205451,Av. Universitaria,CON_FALLECIDOS,Caida,Via resbaladiza o mojada,45,FALLECIDO,MUJER,PEATON,75,FALLECIDO,NO_REGISTRA,MOTOCICLETA,70,LESIONADO,HOMBRE,VEH_LIVIANO
2026-01-19 04:17:47,-4.015677,-79.174983,Calle Sucre,SOLO_DANOS,Atropellamiento,Factores externos,,,,,,,,,,,,
2026-01-08 21:15:51,-4.036839,-79.198301,Calle Rocafuerte,SOLO_DANOS,Atropellamiento,Mal estado de la via,,,,,,,,,,,,
2026-01-22 01:42:01,-4.032369,-79.180066,Calle Quito,SOLO_DANOS,Choque Vehicular,Falla mecanica,,,,,,,,,,,,
2026-01-15 00:29:23,-3.994040,-79.229043,Av. Universitaria,CON_FALLECIDOS,Volcamiento,Factores externos,39,FALLECIDO,MUJER,VEH_LIVIANO,45,FALLECIDO,HOMBRE,PEATON,,,,
2026-01-14 14:36:43,-3.995157,-79.194660,Av. Gran Colombia,CON_LESIONADOS,Colision Multiple,Estado de embriaguez,70,LESIONADO,MUJER,CICLISTA,51,LESIONADO,HOMBRE,MOTOCICLETA,,,,
2026-01-02 21:01:12,-3.998832,-79.197095,Calle Rocafuerte,CON_FALLECIDOS,Caida,Falla mecanica,26,FALLECIDO,MUJER,VEH_LIVIANO,41,FALLECIDO,MUJER,PEATON,21,LESIONADO,NO_REGISTRA,PEATON
2026-01-21 04:45:09,-4.015715,-79.208869,Calle Quito,SOLO_DANOS,Colision Multiple,Factores externos,,,,,,,,,,,,
2026-01-14 20:13:57,-4.021070,-79.187428,Ruta 35,CON_FALLECIDOS,Colision Multiple,Exceso de velocidad,30,FALLECIDO,MUJER,PEATON,53,FALLECIDO,MUJER,VEH_LIVIANO,54,LESIONADO,HOMBRE,SCOOTER
2026-01-18 06:39:33,-4.025884,-79.230391,Av. Manuel Agustin Aguirre,SOLO_DANOS,Choque Vehicular,Inobservancia de senales,,,,,,,,,,,,
2026-01-03 23:13:52,-3.986980,-79.199934,Calle Sucre,SOLO_DANOS,Accidente Laboral,Falla mecanica,,,,,,,,,,,,
2026-01-17 18:38:27,-4.016859,-79.185647,Calle Bolivar,SOLO_DANOS,Incendio,Estado de embriaguez,21,LESIONADO,NO_REGISTRA,MOTOCICLETA,,,,,,,,
2026-01-07 04:57:13,-3.985715,-79.173277,Av. Pio Jaramillo,CON_LESIONADOS,Choque Vehicular,Falla mecanica,32,LESIONADO,NO_REGISTRA,CICLISTA,,,,,,,,
2026-01-19 23:36:00,-3.994021,-79.195429,Calle Miguel Riofrio,SOLO_DANOS,Accidente Laboral,Exceso de velocidad,,,,,,,,,,,,
2026-01-03 13:20:09,-3.999272,-79.198636,Calle Ramon Borrero,CON_LESIONADOS,Incendio,Distraccion (celular/radio),14,LESIONADO,HOMBRE,CICLISTA,76,LESIONADO,HOMBRE,PEATON,,,,
2026-01-07 13:25:03,-4.018343,-79.199270,Av. Cuxibamba,CON_FALLECIDOS,Incendio,Equipo de seguridad deficiente,68,FALLECIDO,MUJER,OTRO,55,LESIONADO,MUJER,OTRO,,,,
2026-01-15 20:48:53,-3.977092,-79.218162,Via Loja - Zamora,SOLO_DANOS,Colision Multiple,Falla mecanica,,,,,,,,,,,,
2026-01-11 22:09:26,-4.019111,-79.226981,Calle Azogues,SOLO_DANOS,Incendio,Falla mecanica,,,,,,,,,,,,
2026-01-10 20:24:27,-4.033835,-79.197223,Via Loja - Zamora,CON_FALLECIDOS,Caida,Imprudencia del conductor,43,FALLECIDO,MUJER,VEH_LIVIANO,,,,,,,,
2026-01-22 21:12:09,-3.992281,-79.229348,Via Loja - Catamayo,SOLO_DANOS,Accidente Laboral,Distraccion (celular/radio),,,,,,,,,,,,
2026-01-14 15:01:02,-3.999926,-79.178482,Ruta 35,SOLO_DANOS,Choque Vehicular,Fatiga del conductor,56,LESIONADO,MUJER,MOTOCICLETA,,,,,,,,
2026-01-11 02:01:32,-3.985791,-79.191520,Calle 18 de Noviembre,SOLO_DANOS,Choque Vehicular,Estado de embriaguez,,,,,,,,,,,,
2026-01-14 12:35:24,-3.988166,-79.225925,Calle Saraguro,CON_FALLECIDOS,Caida,Mal estado de la via,22,FALLECIDO,NO_REGISTRA,MOTOCICLETA,51,FALLECIDO,MUJER,MOTOCICLETA,46,LESIONADO,NO_REGISTRA,VEH_LIVIANO
2026-01-15 06:52:11,-4.017099,-79.212201,Via Loja - Catamayo,CON_LESIONADOS,Colision Multiple,Imprudencia del conductor,49,LESIONADO,HOMBRE,PEATON,,,,,,,,
2026-01-09 20:39:21,-3.983798,-79.200350,Calle Saraguro,CON_FALLECIDOS,Incendio,Falla mecanica,65,FALLECIDO,MUJER,CICLISTA,50,LESIONADO,NO_REGISTRA,SCOOTER,13,LESIONADO,HOMBRE,SCOOTER
2026-01-12 03:58:14,-4.010315,-79.188588,Calle Saraguro,CON_FALLECIDOS,Caida,Fatiga del conductor,37,FALLECIDO,NO_REGISTRA,PEATON,30,FALLECIDO,MUJER,CICLISTA,52,LESIONADO,HOMBRE,OTRO
2026-01-18 09:28:46,-4.024327,-79.194377,Av. Universitaria,CON_FALLECIDOS,Incendio,Falla mecanica,79,FALLECIDO,MUJER,OTRO,,,,,,,,
2026-01-21 06:27:16,-4.032834,-79.202415,Calle Sucre,CON_FALLECIDOS,Incendio,Distraccion (celular/radio),83,FALLECIDO,NO_REGISTRA,OTRO,26,FALLECIDO,HOMBRE,MOTOCICLETA,30,LESIONADO,HOMBRE,OTRO
